Parcel,r,p_uncorrected,p_perm_corrected
1,-0.0898973235289677,0.690740663286781,0.974302569743026
2,-0.106767315892415,0.636279496707279,0.974302569743026
3,-0.07279287710671,0.74750850325005,0.974302569743026
4,-0.108029849516877,0.632271521941414,0.974302569743026
5,-0.16851893324378,0.453452493704142,0.974302569743026
6,-0.0823477832538557,0.715619713499984,0.974302569743026
7,-0.249726024817461,0.262364334888172,0.980701929807019
8,-0.403558897511851,0.0625349948234629,0.801719828017198
9,-0.17654763729937,0.431897669521659,0.974302569743026
10,-0.245111157595174,0.271574755123186,0.978502149785021
11,-0.0544713476443633,0.809742729457408,0.974302569743026
12,-0.102952439365882,0.648449458555899,0.974302569743026
13,-0.144264009758358,0.521831611606609,0.974302569743026
14,-0.0682511604152907,0.762810737824579,0.974302569743026
15,-0.180728618469042,0.420893955627357,0.974302569743026
16,-0.214234161031388,0.338380118713319,0.975302469753025
17,-0.194151048211601,0.386614125180056,0.974302569743026
18,-0.168088304916552,0.454624192540051,0.974302569743026
19,-0.0707839800388969,0.754266056640149,0.974302569743026
20,-0.0445103049122193,0.844076140054308,0.974302569743026
21,-0.0258902748886856,0.908947370768516,0.974302569743026
22,0.0514711286353317,0.820051239126481,0.974302569743026
23,-0.0760018754548871,0.736751267179014,0.974302569743026
24,0.0194993449969565,0.931363767279107,0.974302569743026
25,-0.148645834349558,0.509127904229206,0.974302569743026
26,-0.123643472324456,0.583555982744787,0.974302569743026
27,-0.0930810786990222,0.680338797373722,0.974302569743026
28,-0.0859039614718784,0.703864027608744,0.974302569743026
29,-0.161193393558522,0.473597182526862,0.974302569743026
30,-0.164531270590293,0.464362466496737,0.974302569743026
31,-0.3680928413245,0.091891682461597,0.891710828917108
32,-0.179258393118848,0.424745938820302,0.974302569743026
33,0.0587719779451211,0.795019479062474,0.974302569743026
34,-0.175741097810073,0.434037896812158,0.974302569743026
35,-0.03203075515053,0.887472070672183,0.974302569743026
36,-0.232097424476712,0.298633994122821,0.975902409759024
37,-0.0520613593687599,0.818020930300151,0.974302569743026
38,-0.200010996053554,0.372157208076543,0.974502549745025
39,-0.170696068495368,0.447552857004094,0.974302569743026
40,-0.126166226948907,0.57583910414718,0.974302569743026
41,0.0164047787425253,0.942237169300363,0.974302569743026
42,0.0487711959929326,0.829352629744537,0.974302569743026
43,-0.248191976276494,0.265403639531274,0.98030196980302
44,-0.119211744992024,0.597218662451265,0.974302569743026
45,-0.167024390817458,0.457525737145795,0.974302569743026
46,-0.174661928265901,0.436910395893513,0.974302569743026
47,-0.227639828639044,0.308270962615378,0.975902409759024
48,-0.271497638929164,0.221623344624342,0.987501249875013
49,-0.394946692262607,0.0688955194073687,0.821917808219178
50,0.129216807473594,0.566567549828605,0.974302569743026
51,-0.0556579405134834,0.80567398467836,0.974302569743026
52,-0.0768038858079116,0.734070091899175,0.974302569743026
53,-0.204822674674701,0.360521254032181,0.974702529747025
54,0.125674541918488,0.57733963050141,0.974302569743026
55,-0.0560233173796686,0.804422104572199,0.974302569743026
56,-0.13730429154519,0.542313086421528,0.974302569743026
57,-0.109236097265148,0.628451516639254,0.974302569743026
58,-0.0633967380076783,0.77926153166429,0.974302569743026
59,-0.162386076005759,0.470286803054269,0.974302569743026
60,-0.0517890831188909,0.818957382303321,0.974302569743026
61,-0.0751958640020049,0.739448800998237,0.974302569743026
62,-0.0322390308609897,0.886744912506083,0.974302569743026
63,-0.0245671103964874,0.913583476261458,0.974302569743026
64,-0.188235908361805,0.401522543351218,0.974302569743026
65,-0.0205325892799689,0.927735786082091,0.974302569743026
66,-0.152529354023737,0.497995330928273,0.974302569743026
67,-0.149450892999583,0.506810271079969,0.974302569743026
68,-0.132102958225149,0.557857091800297,0.974302569743026
69,-0.0244601932126582,0.913958213327415,0.974302569743026
70,0.459993728733457,0.0312377713894055,0.558944105589441
71,-0.0889428059764612,0.693869863181279,0.974302569743026
72,0.0782326764012793,0.72930097079423,0.974302569743026
73,0.00268321448475419,0.990544714582782,0.974302569743026
74,-0.0937819217238046,0.678056463884177,0.974302569743026
75,-0.0328247649993319,0.88470039774782,0.974302569743026
76,-0.114618845515531,0.611517922405141,0.974302569743026
77,0.0121551966778937,0.957184782950431,0.974302569743026
78,-0.0367186596375638,0.871127290462461,0.974302569743026
79,0.0564737975008426,0.802879274776938,0.974302569743026
80,-0.180178888295934,0.422332026032139,0.974302569743026
81,-0.0776257960116424,0.731325491199048,0.974302569743026
82,-0.121393752094545,0.590474914683437,0.974302569743026
83,0.0262693572245618,0.907619662268595,0.974302569743026
84,-0.0155546633437807,0.945226046518937,0.974302569743026
85,-0.0451203272587411,0.841965004187015,0.974302569743026
86,-0.0355249086324793,0.875284851721573,0.974302569743026
87,0.000350043286834806,0.998766468549168,0.974302569743026
88,-0.105190271337771,0.64129972547895,0.974302569743026
89,-0.0615598172034854,0.785510820836216,0.974302569743026
90,0.0471054203565829,0.835102413786931,0.974302569743026
91,0.0397980935305374,0.860417740965807,0.974302569743026
92,0.11373229018335,0.614294091038614,0.974302569743026
93,-0.0642016410447539,0.776527333342439,0.974302569743026
94,-0.0328280866791935,0.884688805376728,0.974302569743026
95,0.187440853598064,0.403550337805026,0.973702629737026
96,0.0184558547619582,0.935029060459465,0.974302569743026
97,0.00768605046124945,0.972919610866043,0.974302569743026
