Parcel,r,p_uncorrected,p_perm_corrected
259,-0.328092929556586,0.041439305004444,0.71972802719728
260,-0.0386202929397123,0.815432485458198,0.986501349865013
261,0.000258138849691898,0.998755599835347,0.986501349865013
262,0.146298333239753,0.374163041067261,0.986501349865013
263,-0.0452366998174888,0.784506034531927,0.986501349865013
264,-0.107483089681611,0.514863370333366,0.986501349865013
265,-0.020970755848845,0.899165807366704,0.986501349865013
266,-0.0574903768318558,0.728115144845627,0.986501349865013
267,0.163776545146916,0.319126206530808,0.986501349865013
268,0.202383011863736,0.216609208209325,0.991700829917008
269,0.214337106010563,0.190103364390753,0.993700629937006
270,0.232190914862329,0.154916430246102,0.997100289971003
271,0.261064917057773,0.10843139456377,0.960703929607039
272,-0.0634422420425365,0.70120588548621,0.986501349865013
273,0.0263362122208709,0.873553881210497,0.986501349865013
274,0.138622930312413,0.400007290580685,0.986501349865013
275,0.0678102665915136,0.681681451382813,0.986501349865013
276,0.199453770684793,0.223475072756149,0.990500949905009
277,0.0329034855566563,0.842379733193679,0.986501349865013
278,-0.0765857842903411,0.643078614053774,0.986501349865013
279,0.00120367157215508,0.994197552876535,0.986501349865013
280,0.0325381315786361,0.844108272038092,0.986501349865013
281,0.0304231679288731,0.854128354556594,0.986501349865013
282,0.134511283202454,0.414264446282881,0.986501349865013
283,0.120212042853115,0.466033109519838,0.986501349865013
284,0.242102243981872,0.137562736013601,0.986501349865013
285,-0.0983236797115719,0.551509798768929,0.986501349865013
286,-0.0154940134972956,0.925413039503798,0.986501349865013
287,0.23494673429956,0.149939038895662,0.994900509949005
288,0.214921713894449,0.188868713633423,0.993700629937006
289,-0.171760243425267,0.295774142879676,0.985901409859014
290,-0.267132903277876,0.100176772376786,0.912908709129087
291,-0.142214837012363,0.387787148369974,0.986501349865013
292,-0.316698530559609,0.0494924438490956,0.76952304769523
293,-0.145238047969788,0.377672968492284,0.986501349865013
294,-0.239335010529612,0.142256149312516,0.958104189581042
295,0.33364958654525,0.0379173171001135,0.736126387361264
296,-0.0697979832482804,0.672862953825075,0.986501349865013
297,0.0918464318632234,0.578144746966697,0.986501349865013
298,0.123011997706838,0.455633583956059,0.986501349865013
299,-0.0833392940797804,0.613980688464284,0.986501349865013
300,-0.0791297658756421,0.632052906681501,0.986501349865013
301,-0.11055019949478,0.5028693021174,0.986501349865013
302,0.0694822971332536,0.674260653229233,0.986501349865013
303,0.367578241247888,0.0213301308853475,0.580741925807419
304,-0.0648063979750525,0.695087256257224,0.986501349865013
305,0.181179186630627,0.269672474346294,0.986901309869013
306,-0.0935487779743292,0.57108865475552,0.986501349865013
307,0.156468788790691,0.341486750833827,0.986501349865013
308,0.049009764203126,0.767011715482152,0.986501349865013
309,0.174164225877252,0.28896327886686,0.986701329867013
310,0.187651055259886,0.25264420960334,0.987701229877012
311,-0.0499858983424131,0.762503835838605,0.986501349865013
312,0.0881031586264028,0.59379692169132,0.986501349865013
313,-0.0802223250780857,0.627341510801509,0.986501349865013
314,-0.00776966390859067,0.962558246866205,0.986501349865013
315,0.0772227002544078,0.640310996762254,0.986501349865013
316,-0.350509483535652,0.0286957922251371,0.622937706229377
317,0.279191014491411,0.0852084144949513,0.927907209279072
318,-0.171990749520802,0.295116653602774,0.985901409859014
319,-0.0346959872559853,0.833909859642391,0.986501349865013
320,-0.304235888276343,0.0596938524693196,0.816318368163184
321,-0.189207276357659,0.248659250940859,0.984101589841016
322,0.158815178700491,0.33420478468001,0.986501349865013
323,-0.316395239611282,0.0497228557884846,0.770922907709229
324,-0.295404760156414,0.0678854773007362,0.843115688431157
325,-0.412698616605141,0.0090283931386208,0.350764923507649
326,0.0633789180894792,0.701490366836882,0.986501349865013
327,-0.016343863749904,0.921334331701944,0.986501349865013
328,-0.343442440516759,0.0323059715087144,0.654934506549345
329,-0.238393346314706,0.143879850176811,0.958904109589041
330,-0.241452987113346,0.138653501049738,0.956104389561044
331,-0.31672139041345,0.0494751119361861,0.76952304769523
332,0.269985027013576,0.0964669034744555,0.946505349465053
333,0.203405128338703,0.214248091507596,0.991700829917008
334,0.0316306450716176,0.848404811868144,0.986501349865013
335,-0.177450400313714,0.27981827630341,0.985301469853015
336,0.0852908581852566,0.605677113219826,0.986501349865013
337,0.19451911018685,0.235376015968675,0.989101089891011
338,0.252748171428892,0.120570457339136,0.973502649735027
339,0.236003202360122,0.148062260552025,0.993300669933007
340,0.253226669850613,0.119845531600531,0.972902709729027
341,0.280039775420533,0.0842240384854961,0.925307469253075
342,0.341417970366739,0.0334062830809077,0.701529847015299
343,0.355290970226172,0.026447365651993,0.640735926407359
344,0.302193664570987,0.0615145098128707,0.857314268573143
345,0.0189658997296179,0.90876327178632,0.986501349865013
346,-0.278323912138415,0.0862232476101327,0.885311468853115
347,-0.327011265664942,0.0421548392775726,0.724527547245275
348,0.0276293131931758,0.867399239055848,0.986501349865013
349,-0.266428877936422,0.101109088171647,0.914108589141086
350,0.297614840696901,0.0657567754942072,0.873712628737126
351,-0.115547703543305,0.483634205555701,0.986501349865013
352,-0.207564430802836,0.204823734343015,0.978902109789021
353,-0.370672043816396,0.0201809447800635,0.535746425357464
354,0.321991741292281,0.0456075929750475,0.788121187881212
355,0.137743662614341,0.403032129909987,0.986501349865013
356,0.328750331533951,0.0410092639171896,0.758524147585241
357,0.201428127590005,0.218831181459813,0.991300869913009
358,-0.0473081934233907,0.774887752864517,0.986501349865013
359,0.0343490337002328,0.835547863176894,0.986501349865013
360,-0.0849699273535391,0.607039304153543,0.986501349865013
361,-0.0804402130390621,0.626403654086072,0.986501349865013
362,0.257999715468295,0.112792480543488,0.965703429657034
363,0.116644597355602,0.479464195113583,0.986501349865013
364,-0.128419667665852,0.435907881423333,0.986501349865013
365,0.0388209764047786,0.814490129330156,0.986501349865013
366,-0.0236065251524148,0.886569786970905,0.986501349865013
367,0.104293868090779,0.527484272735234,0.986501349865013
368,-0.0412529823232094,0.80309090191173,0.986501349865013
369,-0.312958629720463,0.0523943901601324,0.786721327867213
370,0.194256005570279,0.236022392326753,0.988901109889011
371,-0.297280807571529,0.0660750816645379,0.836316368363164
372,-0.0867977550659313,0.599298719821924,0.986501349865013
373,-0.0184910964510269,0.911038129062467,0.986501349865013
374,-0.0804107262651846,0.626530540376284,0.986501349865013
375,-0.0763206537202181,0.644232100970882,0.986501349865013
376,0.149323239341684,0.364256362917836,0.986501349865013
377,-0.344363811473477,0.0318151514670282,0.651334866513349
378,-0.309720292625422,0.0550159112441345,0.796920307969203
379,-0.19093520327092,0.244284242921088,0.984101589841016
380,-0.0307673625434815,0.852496079864635,0.986501349865013
381,-0.355507823543555,0.0263489559357203,0.5997400259974
382,0.202476929765886,0.216391509393649,0.991700829917008
383,0.060208348253564,0.715784644729758,0.986501349865013
384,-0.195277682537652,0.233519138671006,0.983301669833017
385,-0.0260680779709983,0.874831023864844,0.986501349865013
386,-0.147850797840981,0.369058864799913,0.986501349865013
387,0.105626298607719,0.522193024952475,0.986501349865013
